ra,dec,mag_model_hst-f814w,mag_model_uvista-y,mag_model_uvista-j,mag_model_uvista-h,mag_model_uvista-ks,mag_model_irac-ch1,mag_model_irac-ch2,mag_model_f115w,mag_model_f150w,mag_model_f277w,mag_model_f444w,flux_model_hst-f814w,flux_model_uvista-y,flux_model_uvista-j,flux_model_uvista-h,flux_model_uvista-ks,flux_model_irac-ch1,flux_model_irac-ch2,flux_model_f115w,flux_model_f150w,flux_model_f277w,flux_model_f444w,flux_err-cal_model_hst-f814w,flux_err-cal_model_uvista-y,flux_err-cal_model_uvista-j,flux_err-cal_model_uvista-h,flux_err-cal_model_uvista-ks,flux_err-cal_model_irac-ch1,flux_err-cal_model_irac-ch2,flux_err-cal_model_f115w,flux_err-cal_model_f150w,flux_err-cal_model_f277w,flux_err-cal_model_f444w,zpdf_med,mass_med,ssfr_med
149.8302417,2.260835452,26.61001831,25.06704478,24.86671163,24.377497,24.20755935,23.81336295,23.72818385,25.92551587,24.91213568,23.93598824,23.46895079,0.082412422,0.341335994,0.410502066,0.644171045,0.753314386,1.08306574,1.171457296,0.15480809,0.393682154,0.967396928,1.487372284,0.033556774,0.077570006,0.068909283,0.083131132,0.111904624,0.125451227,0.145137419,0.025669722,0.020393713,0.010152849,0.0121728,2.6986,9.98635,-9.05536
149.8798746,2.242540116,,,,25.26562218,24.58442193,22.76563871,22.18304351,,,23.85914483,22.29351557,3.32E-05,0.000127377,4.23E-05,0.284283156,0.532391642,2.842788281,4.861637734,9.04E-05,0.000148136,1.038345941,4.391306721,0.089327096,0.086518124,0.07641866,0.093013676,0.123439199,0.205393439,0.155207646,0.048716157,0.056869215,0.021862161,0.02698052,3.5227,10.94329,-8.56611
149.8798721,2.243011456,28.16022965,,,24.93666919,23.98774759,23.25984228,22.88035023,28.46153045,25.95636554,23.34324696,22.605088,0.019765515,0.000127377,4.23E-05,0.384886185,0.922361069,1.803279673,2.557760687,0.014975724,0.150471338,1.66994134,3.295829968,0.005908858,0.048239218,0.036522058,0.042171929,0.053412572,0.164515881,0.123507623,0.004873065,0.006035974,0.010134528,0.015736766,3.0896,10.66302,-10.99472
149.8760834,2.244569686,26.1018067,25.86980696,25.81481415,25.78776455,25.4133817,24.83425358,24.71703037,26.22363494,25.84993194,24.19756823,24.2068916,0.131606494,0.162958574,0.171425072,0.175749534,0.248111742,0.422959291,0.471181089,0.117637564,0.165969094,0.760278501,0.753777831,0.00621474,0.045441169,0.033495473,0.039998973,0.050472518,0.144616464,0.119523453,0.004776638,0.00426088,0.006603014,0.006449276,3.4314,9.9,-9.5
149.8781053,2.243900561,24.87904319,24.88286641,24.62611568,24.39171623,23.54289639,24.05892283,23.81196788,24.62980448,24.38400304,23.5917137,23.51420153,0.405866049,0.404439379,0.51233465,0.63578973,1.389445263,0.863835146,1.084458276,0.51059694,0.640322532,1.328356117,1.426656399,0.078208628,0.073417033,0.060247894,0.072344088,0.092469862,0.160614761,0.140731171,0.069919065,0.057114213,0.027732233,0.029762395,3.5111,9.86295,-8.56949
149.9086985,2.233026417,26.99443508,26.54803949,25.60856273,24.64778638,23.91000353,23.80718908,23.50982268,25.82065628,25.14671612,23.6861188,23.31303337,0.057839691,0.08725377,0.207288356,0.502210105,0.990828723,1.089241977,1.432421825,0.170505144,0.317185666,1.217734129,1.717064671,0.02750453,0.05779574,0.044850908,0.054951567,0.070445616,0.159519084,0.11984811,0.018464824,0.013645399,0.009854109,0.012457361,3.3523,10.1763,-9.08433
149.8769359,2.245582851,26.33977804,25.39899642,25.41288079,25.20414409,24.40940792,24.57363086,24.62423076,25.80213337,25.54608812,24.2132953,24.06738263,0.105703358,0.251420931,0.248226237,0.300844699,0.625513708,0.537709433,0.513224873,0.173438957,0.219565829,0.749345112,0.857130497,0.053806448,0.06367821,0.05213701,0.063016343,0.082109114,0.157248588,0.134808916,0.041574243,0.033626631,0.02781202,0.032044438,4.621,10.01111,-8.60378
149.8062373,2.272620296,26.51897408,26.64999018,26.83180102,25.89830312,25.13455182,24.91658925,24.77394316,26.38495287,25.6627481,24.46167096,23.98988038,0.08962112,0.079433542,0.067186125,0.158737214,0.320759311,0.392070621,0.447118599,0.10139554,0.197197207,0.596117149,0.920550984,0.016678212,0.061261758,0.046412162,0.055823006,0.070917589,0.144738369,0.136687414,0.021715945,0.016788542,0.008671145,0.011263969,3.2458,9.86474,-8.76815
149.8734059,2.249025793,24.83381976,24.4481659,24.02308769,23.4872077,23.37045483,23.32314604,23.22918525,24.41674372,23.81869979,23.3894699,23.0460153,0.423128323,0.603578334,0.892822081,1.462570872,1.628613642,1.701145978,1.854923055,0.621301658,1.077755095,1.600339185,2.195805558,0.041812678,0.056948969,0.046235109,0.055636827,0.073059122,0.1695016,0.131461272,0.049255016,0.039317418,0.020248262,0.025117513,2.5335,9.8915,-8.7857
149.7809362,2.283004497,25.39591898,24.74727318,24.78744411,24.33476325,24.0493868,23.74629416,24.16360241,25.38493083,24.8318572,24.04861747,23.86661145,0.252134577,0.458237608,0.44159318,0.670030698,0.871455627,1.1520792,0.784438742,0.254699251,0.423893855,0.87207334,1.031229719,0.013604747,0.066547015,0.049429338,0.059571162,0.073018091,0.117972659,0.134399218,0.024249477,0.019977156,0.01566655,0.018663821,3.2175,9.73134,-8.70774
149.8860808,2.244907334,25.61021378,25.36807318,24.90354406,24.53979111,24.0289609,24.01346373,23.78033028,25.37212421,24.83251225,23.91284215,23.66999059,0.206973378,0.25868469,0.396809789,0.554732433,0.888005469,0.900771232,1.116523549,0.257721302,0.423638187,0.98824162,1.23595815,0.05998713,0.075543077,0.07492115,0.094414077,0.134133441,0.174230357,0.137478479,0.023405232,0.028543417,0.020015028,0.028143935,3.3307,9.80222,-8.57911
149.8433912,2.26124345,24.5529188,24.1857963,24.04612842,23.47091103,23.23503314,23.41123426,23.31067933,24.47863258,23.92624862,23.27178225,23.15278781,0.548065517,0.768566553,0.874074866,1.484689328,1.844959105,1.568578644,1.72079157,0.586876834,0.97611402,1.78355744,1.990145712,0.090376725,0.079772362,0.073506785,0.089712291,0.122145533,0.154721106,0.144480113,0.081056567,0.065542149,0.046650289,0.053094463,3.0941,9.86404,-8.46596
149.7890384,2.281392742,26.39473592,26.37026325,25.5988753,25.13173857,24.41953053,24.08354002,23.73140439,25.70350887,25.41693198,24.07521797,23.49458517,0.100486017,0.102776707,0.209146152,0.321591507,0.619708981,0.844469542,1.167987631,0.189931262,0.247301761,0.850967182,1.452666533,0.007736854,0.060117282,0.041731616,0.049607853,0.058652355,0.118898202,0.131294939,0.011810665,0.009222271,0.008283967,0.012183491,3.7393,9.7811,-7.76795
149.8412683,2.262390782,28.82747239,26.04761697,24.86503177,23.813948,23.09171385,21.96867257,21.54270495,27.42544643,25.42631258,22.5515026,21.4430221,0.010690821,0.138341733,0.411137689,1.082482286,2.105302284,5.922853235,8.768352916,0.038888521,0.245174312,3.462573187,9.611499799,0.183563237,0.123461385,0.105569871,0.124069181,0.15849545,0.235403375,0.207583869,0.160514853,0.129821835,0.055413141,0.081833498,2.5114,10.57868,-8.22854
149.7810802,2.2847772,25.02692799,24.70156419,24.57265014,24.16406195,23.89112233,23.65703462,24.00488401,24.89126048,24.44034706,23.8591589,23.77054561,0.35418389,0.477941041,0.538195352,0.784106803,1.008210152,1.250795046,0.907917522,0.401324625,0.607940642,1.038332478,1.126631155,0.040147721,0.094685717,0.080939307,0.099942856,0.129178913,0.145932527,0.154421109,0.052657507,0.042850591,0.020632804,0.022654026,3.1512,9.52971,-8.23674
149.8536145,2.258865764,25.84399087,25.36415732,24.94405578,24.32374787,23.99741375,23.4634482,23.7207498,25.45122513,24.91216878,23.91992084,23.68400462,0.166879754,0.259619358,0.382276576,0.67686312,0.914185865,1.494929524,1.179505793,0.239612763,0.393670153,0.981819527,1.220107657,0.016435861,0.048932186,0.036980459,0.043422385,0.055372114,0.140932349,0.121025618,0.013054912,0.010821155,0.010673601,0.01340159,3.1714,9.87445,-8.90806
149.7832868,2.284047614,24.63424549,23.58279405,23.64940587,23.93592824,24.72045069,,,23.93130552,24.07413751,24.20938557,24.23904175,0.508512702,1.339313916,1.259614499,0.967450386,0.469699094,0.000813615,0.001451159,0.971578271,0.851814437,0.752048368,0.731784659,0.322768432,0.415893044,0.323689398,0.349613517,0.371714216,0.46146125,0.390804148,0.339367957,0.291580548,0.111186678,0.108483022,4.5671,9.60359,-8.29473
149.9075277,2.239812025,25.69410367,25.60756817,25.20134934,24.12931368,23.67525122,24.45731579,23.53048834,25.04019707,24.44583625,23.19756355,22.48877382,0.191583689,0.207478324,0.301620088,0.80960751,1.229984147,0.598513131,1.405415258,0.349881655,0.604874809,1.909741473,3.668516451,0.0320626,0.06071412,0.054036463,0.066997111,0.090742227,0.181373295,0.127955479,0.02149126,0.018553251,0.017774262,0.031008032,2.7111,9.9428,-7.85079
149.8036633,2.27877828,27.20199881,25.74711075,24.55064714,23.99463599,23.19474642,22.40373811,22.04072898,25.38694976,24.66002802,22.84104374,21.92653554,0.047774976,0.182454972,0.549213422,0.916527716,1.914703069,3.967388753,5.54253456,0.254226077,0.496579507,2.652054859,6.157235801,0.055017659,0.090671378,0.078301134,0.096266296,0.125358668,0.163561255,0.164903644,0.082782363,0.064490336,0.029917322,0.044427889,2.5037,10.22261,-8.03209
149.9040315,2.242517156,25.52335494,25.42765042,25.38690478,24.85156519,24.27060058,24.06858999,24.04948381,25.56290123,25.32654048,24.27053217,24.10333699,0.224211573,0.244872397,0.254236609,0.41626886,0.710820209,0.856177884,0.871377771,0.216191944,0.268771866,0.710865003,0.829211289,0.050945384,0.06366434,0.054511228,0.067096016,0.090217161,0.164829385,0.12227197,0.039464272,0.031155248,0.016521128,0.022687906,3.654,9.65248,-8.58609
149.7803274,2.287728165,26.42166408,25.28816808,24.84647343,24.55909105,24.3781788,23.72883249,23.72700698,26.41930887,25.59013794,24.34356721,23.99289583,0.098024439,0.278440732,0.418225615,0.544958688,0.643766658,1.170757648,1.172727762,0.098237308,0.210836028,0.664619557,0.917997862,0.037661174,0.096247458,0.089725327,0.11320615,0.151639243,0.12102683,0.15891529,0.046749792,0.037623291,0.037923036,0.04941493,3.4049,9.73833,-8.66188
149.8742593,2.254044905,26.78532331,24.64953801,24.41215773,24.18298393,23.96084804,24.73670601,23.83281591,25.95634879,25.14875693,24.29535626,24.18259735,0.070124645,0.501400537,0.623931496,0.770559944,0.945498372,0.462719282,1.063833433,0.15047366,0.316590024,0.694796299,0.770834354,0.062114477,0.448119018,0.378408115,0.394210414,0.438772354,0.671882453,0.442540647,0.03971629,0.032991927,0.027944827,0.030707429,2.9303,9.52492,-8.57633
149.8582523,2.260660459,25.53077988,25.4030221,25.38177783,24.70163049,24.3680865,24.29817931,24.20297867,25.47260721,24.7498172,24.10062689,23.91775897,0.222683504,0.250490443,0.255439977,0.477911855,0.649778596,0.69299209,0.756499302,0.234940082,0.457165153,0.831283659,0.983776424,0.05703165,0.06132735,0.052195313,0.06242448,0.082672586,0.133227368,0.129811649,0.039691429,0.032233472,0.017036874,0.019780734,2.8977,9.60154,-8.54488
149.8655095,2.258386225,26.27816944,26.16055885,25.93535287,25.14916444,24.81093872,24.35740411,24.31787325,26.48490077,25.61259193,24.55359333,24.10801176,0.111874788,0.124674163,0.153411831,0.316471223,0.432140042,0.656203221,0.680535364,0.092478269,0.206520529,0.54772513,0.825648689,0.038283282,0.059514454,0.056185823,0.068369379,0.094855547,0.150807641,0.131404244,0.03265495,0.026399346,0.019606012,0.026671428,2.9985,9.73227,-8.84383
149.8143911,2.277822125,26.81027717,25.97333039,26.05530789,26.95095224,26.05074115,25.32623163,24.98638009,26.90866936,29.36480649,25.57871194,25.34498918,0.068531326,0.148138466,0.137365239,0.060203135,0.13794423,0.268848332,0.367661338,0.062593935,0.006517445,0.213066525,0.264243508,0.033025529,0.073644485,0.062002695,0.075730384,0.099613196,0.116248652,0.137595853,0.023846651,0.018290439,0.016125203,0.017239538,4.3658,9.53826,-8.64917
149.8170374,2.277343976,23.90139074,23.41350459,23.33422033,22.6925956,22.59488138,22.56939272,22.49399763,23.60001234,22.93629469,22.4588589,22.26289645,0.998719897,1.565302085,1.68388282,3.040617272,3.326959002,3.405986411,3.650908509,1.318241756,2.429305439,3.77099919,4.516909826,0.032215716,0.071456014,0.058581181,0.072265512,0.093537679,0.152324574,0.143691616,0.036842887,0.034767386,0.033476781,0.039212289,2.6225,10.18466,-8.55288
149.8168656,2.277646613,25.35847812,23.80890081,23.79319234,23.93078621,23.46889989,23.07393352,23.14875219,24.88029377,24.5168045,23.09432246,23.35889239,0.260980916,1.087526066,1.10337481,0.972043083,1.487442019,2.14006317,1.997556734,0.405398832,0.566602124,2.100250112,1.64605008,0.043688828,0.730041407,0.557258337,0.564704355,0.57226605,0.585002132,0.565129806,0.044283839,0.037862059,0.059872477,0.054668007,4.2841,10.11822,-8.58239
149.8429075,2.268968086,23.22235631,22.96006812,22.83206439,22.28622735,22.14834077,21.84072851,21.73380108,22.982997,22.48574411,22.12115112,21.88155019,1.866626716,2.376691175,2.674079063,4.420883374,5.019537386,6.663595021,7.353254009,2.327025805,3.678767611,5.146826791,6.417707542,0.033322034,0.059390114,0.048336255,0.058725956,0.076552651,0.170817982,0.131415078,0.032175906,0.025994068,0.018165912,0.022874667,2.6564,10.26611,-8.45014
149.8308513,2.273796749,27.90675401,25.6189963,25.7361581,25.49888112,25.5509489,25.26825846,25.03267866,27.89068852,27.87949661,25.17089394,24.66435367,0.024963093,0.205305923,0.184304848,0.229322967,0.218585043,0.283593723,0.352312892,0.025335215,0.025597724,0.310200449,0.494605033,0.009556705,0.060280505,0.047964031,0.057732774,0.074565599,0.113857979,0.125857455,0.006303566,0.005160446,0.00564257,0.007561268,3.9312,9.91373,-9.97882
149.8266909,2.275386588,25.91653773,24.88930872,25.02317691,25.08181967,24.46257454,22.98374963,22.92652621,25.80750337,25.82339599,23.7902821,23.24885831,0.156093532,0.402046709,0.355409668,0.336722495,0.595621248,2.325413274,2.451260783,0.172583253,0.17007544,1.106336292,1.821615353,0.018618763,0.069693954,0.060781932,0.074462448,0.099337892,0.127928735,0.134007788,0.027856331,0.022066875,0.044556618,0.069528873,4.7234,10.59396,-9.57457
149.8271361,2.274241042,25.34311838,23.48740826,23.16033377,22.70273504,22.06349737,21.40397275,21.34178379,24.11445817,23.27346815,21.66640509,21.10825577,0.264699213,1.462300731,1.976361982,3.01235384,5.427515253,9.963476441,10.5508266,0.820761042,1.780790127,7.824164349,13.08270931,0.069671617,0.096596642,0.082517161,0.100125886,0.128717193,0.213793415,0.169984161,0.078380132,0.063553071,0.038451911,0.053148001,3.6863,10.87227,-8.40486
149.8667245,2.262265217,,,,28.00270798,27.34593406,25.16942538,24.5783226,29.49881093,29.15447937,25.7544049,24.40007376,3.32E-05,0.000127377,4.23E-05,0.02285161,0.041843343,0.310620309,0.535390867,0.005760705,0.007910579,0.181233317,0.630914482,0.009542282,0.045956586,0.034719199,0.041158871,0.052438373,0.144146358,0.119071887,0.016521817,0.012098163,0.007796213,0.015678204,4.3798,10.32983,-8.4661
149.8666362,2.263108121,26.73731994,26.44188623,25.8376717,24.69588557,23.80524597,23.9027236,23.57065612,25.81413739,25.21141245,23.57473782,23.14539301,0.073294607,0.096215604,0.167853856,0.480447317,1.091193104,0.997494613,1.354370706,0.171531957,0.298837448,1.349288662,2.003746589,0.015404626,0.054970244,0.044330086,0.052552283,0.068275242,0.157177172,0.129492192,0.010899367,0.010215523,0.02901733,0.042915597,3.3167,10.26817,-9.12514
149.805755,2.285555823,24.9728517,24.73905568,24.85492135,24.59757154,23.80071757,24.16108153,23.80904033,25.30414431,25.22647674,24.28220076,23.77992998,0.372271098,0.46171898,0.414984104,0.525982609,1.095753764,0.786262185,1.087386328,0.27437357,0.294719794,0.703266119,1.116935282,0.010634663,0.062940203,0.046633783,0.05617441,0.070098703,0.11504442,0.129921738,0.010229282,0.007885029,0.008054667,0.011136818,3.2608,9.6482,-8.89611
149.9137032,2.246482752,28.11108279,28.8662476,26.88814214,25.49517641,24.44650061,23.29647108,22.81787758,28.29830525,26.58798885,23.75583481,22.63367852,0.020680779,0.010315754,0.063788611,0.23010679,0.604504803,1.743458314,2.709249297,0.017405155,0.084101639,1.141999925,3.210174142,0.021515361,0.064728087,0.056335151,0.069396714,0.09434125,0.17851634,0.130375698,0.013472809,0.00886597,0.017324597,0.040022998,3.1792,10.56079,-8.67778
149.8494186,2.271014798,25.58854093,25.27511601,24.95686599,24.56775493,24.25121707,24.54653734,24.47755006,25.61345976,25.02918351,24.06817364,24.05529098,0.211146374,0.28180818,0.377792735,0.540627368,0.723624352,0.551296284,0.587462266,0.206355522,0.353448869,0.856506263,0.86672956,0.083843915,0.072295735,0.063271219,0.076978146,0.101645377,0.142444974,0.135436788,0.047152501,0.037100879,0.016626192,0.018216872,3.3032,9.65355,-8.62749
149.9039315,2.252546053,24.27048387,24.04275658,24.00421127,23.86137459,23.53821194,23.66636936,23.93495325,24.35019771,24.31690109,23.59662189,23.48416146,0.710896625,0.876793593,0.908480257,1.036215689,1.395453027,1.240087286,0.968319547,0.660573147,0.681144984,1.322364687,1.466680156,0.081977657,0.730361715,0.612811013,0.618923366,0.672607544,0.869825231,0.575301101,0.073865403,0.06095526,0.046279669,0.055386718,4.2565,9.89462,-8.20997
149.8056787,2.288199441,25.52233437,24.63934494,24.67792653,24.13359837,23.59478785,24.48923799,24.96970508,25.18443517,24.73239101,23.86262164,23.77272679,0.224422427,0.506129935,0.488460432,0.806418816,1.324600335,0.581172165,0.373351558,0.306355677,0.464561907,1.035026203,1.124370087,0.03421501,0.083747495,0.064723733,0.078144254,0.095750574,0.08401015,0.145597463,0.051057493,0.040450885,0.018758432,0.020773071,3.434,9.52524,-8.14035
149.8718188,2.264965019,25.47586681,25.27626605,25.26330099,24.70532429,24.22951193,24.18910718,24.18803111,25.37519477,25.16491432,24.25359276,24.13897952,0.234235802,0.281509841,0.284891574,0.476288708,0.738236016,0.76622643,0.766986209,0.256993473,0.311913573,0.722042722,0.80243191,0.013629239,0.048843048,0.038414744,0.045576445,0.059255579,0.140596868,0.118743946,0.010080243,0.008412611,0.009984988,0.011223708,3.4201,9.59523,-8.70987
149.8707981,2.265717818,24.49988048,24.39200202,24.23169203,23.71260401,23.40282565,23.62242215,23.46947546,24.3865674,24.0254827,23.39317132,23.21476474,0.575503285,0.635622396,0.736755164,1.188388375,1.580773841,1.291311857,1.486653694,0.63881196,0.890854793,1.594892712,1.879724074,0.035993968,0.054255847,0.045771522,0.055248874,0.074049145,0.163621155,0.125335462,0.036817335,0.029337287,0.013818902,0.016173849,3.2437,9.83299,-8.4636
149.9121352,2.251522024,24.30186629,24.22060878,23.99270905,23.5544221,23.10316859,23.39515004,23.24009989,24.11021845,23.86095546,23.16844263,22.97784164,0.690642792,0.744314512,0.918155793,1.374773519,2.083207653,1.59198871,1.836369388,0.823972317,1.036615779,1.961656442,2.338101422,0.032586839,0.055501997,0.04538926,0.05488835,0.07338447,0.173810019,0.121705198,0.026496222,0.019891995,0.014820917,0.018298577,3.3036,9.94974,-8.40567
149.8263966,2.283128374,27.94022939,26.5025205,26.29515433,26.2280067,25.45841578,24.71432605,24.75916189,27.05493188,26.77663552,24.92570152,24.64705007,0.024205176,0.090989609,0.110138274,0.117164844,0.238031091,0.472356155,0.453247317,0.054705029,0.070688016,0.388793856,0.502550805,0.027174401,0.075075796,0.061934793,0.075836549,0.097559611,0.109047001,0.136011456,0.022083015,0.017478841,0.01632062,0.020430387,4.4577,9.82095,-8.56088
149.8479032,2.275591956,28.27985488,,,,,,,28.3301845,28.38871231,25.62994644,24.75478059,0.017703456,0.000127377,4.23E-05,0.000336655,0.000308078,0.000813615,0.001451159,0.016901537,0.016014562,0.203245728,0.455080017,0.006298628,0.045105364,0.03079924,0.035972575,318620.08,0.110247675,0.114255883,0.007161835,0.005608085,0.003137383,0.004610093,3.7717,9.60342,-8.23772
