acsf814w_dust,VISTA_Y_dust,VISTA_J_dust,VISTA_H_dust,VISTA_Ks_dust,irac_ch1_dust,irac_ch2_dust,NIRCam_F115W_dust,NIRCam_F150W_dust,NIRCam_F277W_dust,NIRCam_F444W_dust
25.765726,25.486204,25.08395,23.987167,23.653255,23.094257,22.968164,25.269594,24.175592,23.3832,22.982508
25.453608,25.315134,25.104582,24.28484,24.044163,23.592175,23.506248,25.213099,24.409828,23.82347,23.51685
24.926775,24.833448,24.66947,23.94146,23.780842,23.431458,23.393442,24.75983,24.033665,23.614105,23.399714
26.359945,26.03192,25.692265,24.756468,24.371098,23.65719,23.490639,25.856956,24.923244,24.012173,23.508438
24.43591,24.137367,23.830889,22.918756,22.546406,21.70006,21.464935,23.97633,23.087626,22.157158,21.491076
26.575306,26.333097,26.021923,25.099651,24.795197,24.260536,24.167454,26.176817,25.247002,24.522045,24.178476
28.623247,27.78624,27.031862,25.537708,24.625034,23.106783,22.65975,27.373014,25.888262,23.82913,22.701567
24.030571,23.843952,23.49872,22.4422,22.161085,21.652199,21.531126,23.651787,22.631264,21.93703,21.545418
26.488415,26.247194,25.844076,24.770403,24.526756,24.179743,24.139467,26.026714,24.930056,24.35166,24.146076
25.051348,24.77721,24.447212,23.446102,23.120844,22.45904,22.298023,24.60307,23.611324,22.81184,22.316772
27.199594,26.742434,26.30651,25.243126,24.72106,23.797195,23.558147,26.508926,25.457767,24.247633,23.582512
26.608442,26.268791,25.895372,24.848204,24.411266,23.661043,23.473656,26.071842,25.046854,24.031359,23.493341
25.001312,24.976007,24.873697,24.223017,24.105864,23.848211,23.835283,24.937038,24.299786,23.986341,23.838314
27.17077,26.91698,26.508059,25.411865,25.062815,24.571821,24.47875,26.696388,25.605492,24.804157,24.489841
26.246532,25.8018,25.366934,24.264738,23.757074,22.8617,22.624815,25.568634,24.481195,23.304665,22.64883
24.676983,24.305096,23.925396,22.893463,22.422926,21.371437,21.06323,24.0983,23.105095,21.947374,21.095682
25.71281,25.38931,25.052967,24.080832,23.664467,22.906796,22.713148,25.213469,24.265589,23.28587,22.733534
25.534822,25.317469,25.062069,24.179344,23.838062,23.207228,23.054232,25.186333,24.341742,23.527348,23.07098
26.827282,26.412573,25.970903,24.825182,24.310963,23.361195,23.100475,26.172659,25.058071,23.84503,23.12804
25.610031,25.52611,25.344202,24.557217,24.364244,24.02087,23.97493,25.443237,24.670063,24.195843,23.981094
24.678358,24.513266,24.308765,23.501432,23.219318,22.66508,22.537125,24.411148,23.641178,22.951149,22.55182
25.69674,25.46915,25.198332,24.293905,23.97725,23.391106,23.257133,25.330406,24.44746,23.68949,23.272089
25.207085,25.181381,25.066063,24.382822,24.263542,24.017944,24.01036,25.135246,24.462873,24.147772,24.0129
26.36485,26.189848,25.909082,25.00533,24.765432,24.360416,24.306562,26.051376,25.137459,24.560038,24.31393
25.062,24.796646,24.532616,23.68633,23.341343,22.650124,22.475903,24.66042,23.839052,23.004597,22.494844
24.164589,24.098854,23.90804,23.088633,22.95062,22.692368,22.678644,24.008085,23.188332,22.831062,22.682383
25.981346,25.813614,25.572115,24.710823,24.44914,23.975973,23.889112,25.69393,24.84829,24.213346,23.899792
26.867044,26.369177,25.892344,24.735538,24.155237,23.149992,22.873909,26.111319,24.977974,23.642054,22.901407
23.953136,23.787031,23.575731,22.760939,22.520912,22.037477,21.940031,23.68221,22.883478,22.2901,21.95171
25.680376,25.545347,25.33091,24.514936,24.291662,23.890015,23.831438,25.442749,24.636974,24.091314,23.838692
25.676653,25.479052,25.227436,24.34185,24.055466,23.525425,23.412401,25.351025,24.486193,23.79606,23.42548
25.126486,25.097523,24.930016,24.104076,23.881878,23.517563,23.453169,25.018372,24.243813,23.705734,23.461325
26.047615,25.592728,25.160065,24.08273,23.578867,22.544277,22.252155,25.35801,24.297318,23.082584,22.283567
23.664265,23.572613,23.448223,22.77525,22.58667,22.143019,22.04955,23.514973,22.874939,22.382244,22.061308
26.387278,26.176603,25.807888,24.77772,24.500397,24.11185,24.058447,25.978502,24.945475,24.297144,24.065825
24.560783,23.803907,22.936644,21.472866,20.984627,20.344353,20.171913,23.262054,21.787643,20.690523,20.188063
27.38384,26.890028,26.23259,24.976492,24.640966,24.254234,24.19826,26.499084,25.202885,24.432682,24.20603
26.710997,26.310104,25.718779,24.461767,24.101341,23.633135,23.544788,25.963102,24.698677,23.862667,23.555498
25.9439,25.750517,25.413237,24.421013,24.212547,23.890656,23.863451,25.57372,24.557985,24.051891,23.86827
24.528385,24.514282,24.443317,23.861803,23.756588,23.48633,23.459562,24.49267,23.928171,23.63497,23.463825
25.66685,25.410404,25.144533,24.29114,23.949802,23.290684,23.131777,25.273718,24.442406,23.62413,23.14924
24.264597,24.073626,23.723103,22.660616,22.365469,21.879454,21.776316,23.881334,22.849463,22.135502,21.788895
26.681917,26.160242,25.45118,24.080912,23.623589,23.014929,22.866243,25.731401,24.369865,23.331337,22.881374
23.934818,23.748056,23.541014,22.75477,22.489614,21.851858,21.689516,23.642168,22.886944,22.2032,21.70931
25.821438,25.71218,25.492447,24.635157,24.409388,24.02554,23.965504,25.602787,24.768555,24.218178,23.973751
25.014292,24.748,24.437244,23.467443,23.08786,22.316072,22.106403,24.58209,23.652903,22.728504,22.129444
27.099493,26.83093,26.436052,25.356232,24.959532,24.36405,24.235159,26.62126,25.560558,24.649391,24.249306
25.939632,25.70792,25.44068,24.589338,24.279728,23.692553,23.57067,25.57487,24.731567,23.985003,23.58464
24.764605,24.657852,24.488811,23.761751,23.593447,23.222254,23.17772,24.58084,23.855726,23.416298,23.184607
25.527962,25.246433,24.92101,23.946987,23.583714,22.84548,22.65546,25.075651,24.12168,23.233831,22.677094
24.54881,24.267195,23.950653,23.007698,22.648848,21.874807,21.6674,24.105398,23.175339,22.288902,21.690454
24.746868,24.47933,24.194857,23.321331,22.980867,22.18872,21.973446,24.334322,23.47609,22.617872,21.997717
25.82077,25.662893,25.391323,24.496084,24.26163,23.866474,23.805067,25.533,24.623594,24.063808,23.813162
24.258589,24.294266,24.266682,23.77546,23.729107,23.538408,23.54332,24.30216,23.813444,23.64573,23.544428
26.674368,26.446602,26.092716,25.091715,24.818857,24.392162,24.327053,26.267117,25.239414,24.600592,24.3353
25.09108,24.517332,23.800104,22.508581,22.121195,21.655842,21.565857,24.085112,22.767391,21.889515,21.575994
26.558561,26.109213,25.48462,24.240788,23.892294,23.461018,23.383581,25.747707,24.470642,23.665798,23.393267
26.178352,25.743977,25.142227,23.858276,23.482435,22.94791,22.828959,25.40397,24.089424,23.218454,22.841936
26.887327,26.533897,26.017223,24.806076,24.389246,23.798264,23.667019,26.25147,25.037579,24.082766,23.681654
25.831425,25.51813,25.031776,23.872108,23.57652,23.1449,23.065289,25.251928,24.063187,23.362885,23.075258
24.979338,24.65512,24.199848,23.036077,22.71392,22.13427,21.99908,24.412554,23.223291,22.445885,22.014309
26.330244,26.177477,25.85065,24.910877,24.67611,24.341867,24.30732,26.015327,25.054848,24.499744,24.312634
26.50443,26.237719,25.81564,24.760174,24.515963,24.179508,24.1447,26.017855,24.907583,24.341137,24.150106
25.19501,24.791533,24.328026,23.160114,22.676863,21.793032,21.5455,24.546902,23.383574,22.257866,21.570154
25.939686,25.736105,25.44469,24.518982,24.229692,23.727446,23.625933,25.594303,24.663729,23.978933,23.637695
24.02545,23.866356,23.670479,22.92461,22.698343,22.211403,22.111418,23.775885,23.031338,22.46608,22.123358
24.783272,24.66671,24.504759,23.79988,23.58067,23.108204,23.012932,24.593962,23.908167,23.352066,23.024654
26.675907,26.279243,25.871023,24.861101,24.404863,23.622103,23.434492,26.073006,25.051605,24.001217,23.452953
24.946348,24.765663,24.54103,23.737995,23.469418,22.935837,22.817616,24.65952,23.864285,23.210161,22.831152
25.547258,25.309416,25.057402,24.262806,23.956923,23.336615,23.197315,25.186146,24.396912,23.649712,23.213018
25.213257,24.966948,24.68022,23.782583,23.473553,22.82789,22.671555,24.823214,23.928726,23.169521,22.6899
24.912695,24.487526,24.028015,22.87216,22.350063,21.376316,21.099085,24.245441,23.105291,21.881016,21.127169
25.31712,24.962042,24.609106,23.655241,23.202833,22.236324,21.959578,24.777285,23.84772,22.746023,21.989054
25.788322,25.717112,25.484407,24.660316,24.513851,24.303682,24.31706,25.61078,24.759687,24.404186,24.317749
25.244026,25.210358,25.062721,24.3437,24.21792,23.975794,23.974789,25.151852,24.42606,24.101484,23.976673
27.773739,27.20429,26.626114,25.327534,24.657333,23.481525,23.146238,26.893545,25.608652,24.061655,23.179888
25.935015,25.589745,25.207739,24.172445,23.754503,22.931347,22.713837,25.390654,24.362583,23.357338,22.737717
24.733824,24.51292,24.256142,23.408484,23.099459,22.503567,22.363531,24.388214,23.550797,22.807415,22.379028
25.19353,25.156025,25.002087,24.273342,24.127798,23.862694,23.84651,25.095215,24.36338,23.99793,23.849909
25.438236,25.353098,25.171436,24.391842,24.157703,23.729021,23.642279,25.273872,24.516762,23.946993,23.652775
25.675777,25.46614,25.206795,24.340973,24.031101,23.455582,23.324703,25.338663,24.486818,23.746624,23.339348
24.984442,24.74222,24.462664,23.571402,23.231415,22.590782,22.43523,24.603195,23.727541,22.916588,22.452023
25.48837,25.240461,24.836496,23.732143,23.38054,22.799194,22.656279,25.02218,23.934608,23.112452,22.671309
26.10602,25.81301,25.363907,24.255922,23.940153,23.476185,23.38856,25.572605,24.44389,23.7046,23.399458
25.13107,24.939247,24.712303,23.944784,23.704556,23.206917,23.11567,24.833736,24.056557,23.460121,23.126757
25.464273,25.10301,24.716537,23.684345,23.23363,22.334812,22.084429,24.903511,23.88483,22.804617,22.110807
26.680193,25.664469,24.75368,23.351866,22.991652,22.568678,22.483273,25.094631,23.6158,22.788221,22.492615
25.569513,25.457617,25.244919,24.460268,24.292694,23.976858,23.953646,25.364376,24.556229,24.135937,23.958302
24.944567,24.756592,24.521147,23.717377,23.457458,22.942327,22.834896,24.64781,23.83784,23.205185,22.847387
24.838924,24.65882,24.41383,23.537317,23.23624,22.681309,22.55486,24.537361,23.687653,22.964159,22.569103
26.484367,26.264254,25.86506,24.838907,24.622126,24.34663,24.335827,26.050264,24.985346,24.476631,24.339157
26.047178,25.899502,25.680506,24.875473,24.63458,24.198174,24.123693,25.797771,24.997852,24.417055,24.132307
24.378141,24.066616,23.657408,22.548553,22.251192,21.689054,21.555368,23.8448,22.719385,21.996082,21.569992
24.749735,24.590837,24.299526,23.332972,23.064035,22.575874,22.473484,24.438782,23.495026,22.833914,22.486359
27.481607,26.845737,26.250195,24.953653,24.272404,22.9983,22.629051,26.51965,25.23082,23.63866,22.666508
25.827478,25.606113,25.334427,24.438555,24.139217,23.585806,23.466673,25.469454,24.582464,23.866568,23.480242
26.119759,25.728298,25.338757,24.316486,23.868809,22.922815,22.658522,25.520903,24.510963,23.420843,22.687042
27.441053,26.927694,26.242052,24.965761,24.590023,24.152607,24.07597,26.517372,25.215448,24.354998,24.08563
25.183884,25.045732,24.813862,23.94683,23.726685,23.276836,23.187984,24.929281,24.077433,23.520302,23.19997
25.474182,25.00213,24.48101,23.220053,22.741627,21.849607,21.601639,24.714174,23.451775,22.321444,21.627205
25.08799,24.590631,24.108568,22.941462,22.346722,21.09797,20.721521,24.324594,23.195206,21.769459,20.759317
25.0713,25.054358,24.95489,24.294004,24.15282,23.865953,23.835093,25.016603,24.381487,24.017637,23.83992
25.408054,25.367752,25.196608,24.415768,24.26934,24.026743,24.024698,25.290611,24.516352,24.14987,24.0269
26.146734,25.860363,25.48807,24.413254,24.030575,23.344791,23.17573,25.65976,24.611172,23.697968,23.194756
24.974777,24.881819,24.708397,23.983885,23.834064,23.527637,23.506573,24.809738,24.069914,23.68679,23.510098
25.778095,25.611757,25.395452,24.627932,24.3993,23.958553,23.884108,25.513985,24.738482,24.182455,23.892504
25.976189,25.700468,25.369658,24.401617,24.029022,23.376764,23.221811,25.535183,24.571795,23.699755,23.238472
24.81216,24.645872,24.426464,23.631401,23.38858,22.8996,22.802298,24.54358,23.747513,23.152048,22.81387
24.85669,24.587887,24.310738,23.467012,23.130995,22.46209,22.295893,24.45028,23.61216,22.80375,22.31381
27.547071,27.063492,26.425419,25.21052,24.91656,24.578136,24.544518,26.700409,25.397755,24.729694,24.549974
24.524338,24.4004,24.192528,23.361267,23.064457,22.437904,22.275826,24.29916,23.514858,22.782173,22.294077
27.401815,27.039898,26.640377,25.606083,25.140455,24.372515,24.183252,26.838243,25.805628,24.741167,24.202106
24.084265,23.84311,23.549784,22.62204,22.279903,21.552414,21.358356,23.694485,22.788069,21.945698,21.37977
26.064726,25.95395,25.701817,24.805199,24.555775,24.171938,24.107906,25.835758,24.946651,24.361132,24.115814
24.000105,23.885181,23.723383,23.011946,22.821302,22.393118,22.312666,23.812359,23.107975,22.62049,22.322895
26.141665,25.865927,25.562656,24.684711,24.346119,23.738913,23.608461,25.717691,24.833874,24.03893,23.62186
27.026936,26.837385,26.485834,25.463081,25.111263,24.60921,24.508932,26.653587,25.655384,24.847404,24.520535
25.415955,25.260714,25.022738,24.158968,23.895325,23.415012,23.31643,25.146,24.296324,23.660036,23.32805
24.273478,24.221663,24.12075,23.519108,23.394508,23.052332,23.00476,24.18434,23.588177,23.237343,23.012115
27.097898,26.773876,26.255077,25.098175,24.76467,24.342068,24.274126,26.481829,25.306726,24.544544,24.282476
24.41131,24.409397,24.347412,23.824203,23.748993,23.522217,23.516195,24.40094,23.870878,23.645761,23.518347
24.834593,24.715744,24.544119,23.827286,23.616884,23.175114,23.089712,24.642035,23.927849,23.403728,23.100414
26.356602,26.197926,25.90202,24.98644,24.728865,24.342932,24.288246,26.053072,25.128254,24.52673,24.295761
23.978497,23.7447,23.452698,22.525887,22.203388,21.508488,21.325453,23.598991,22.684647,21.886383,21.345732
27.341269,26.956388,26.480186,25.35413,24.959257,24.348635,24.231537,26.711658,25.54108,24.637074,24.244436
25.04541,24.773607,24.466616,23.546991,23.193674,22.434093,22.23435,24.61931,23.708937,22.837576,22.256742
25.210539,25.059378,24.841702,24.011675,23.768276,23.302952,23.210768,24.95327,24.138407,23.54378,23.221888
25.512642,25.281792,24.988722,24.041105,23.700148,23.094666,22.95342,25.132654,24.207897,23.399508,22.96895
24.444553,24.3744,24.242748,23.608599,23.491932,23.208422,23.188234,24.327627,23.675802,23.360542,23.19163
24.974274,24.889996,24.745977,24.095959,23.95863,23.65151,23.628508,24.836197,24.170101,23.808975,23.63216
24.409904,24.386328,24.269203,23.621008,23.520966,23.291824,23.291687,24.348188,23.6869,23.414558,23.293423
25.38487,24.978111,24.564901,23.479343,22.979683,21.984083,21.697632,24.754654,23.699833,22.508627,21.727259
25.174725,25.058191,24.820318,23.910412,23.61881,23.131355,23.024382,24.93663,24.076477,23.380264,23.036789
24.52201,24.482151,24.378885,23.747711,23.6496,23.405518,23.405333,24.443327,23.815346,23.535912,23.406956
27.401875,27.017508,26.539759,25.343336,24.865215,24.126472,23.94639,26.763973,25.57159,24.481375,23.965042
25.380922,25.262043,25.046791,24.199018,23.922823,23.437746,23.336205,25.15853,24.3452,23.682192,23.348234
24.45978,24.231764,23.965473,23.107302,22.822012,22.260868,22.135948,24.100872,23.240896,22.55108,22.14978
26.227137,26.024685,25.683357,24.722345,24.532553,24.239723,24.232958,25.851229,24.8451,24.383753,24.235748
25.911238,25.750832,25.515503,24.678593,24.394232,23.900593,23.803177,25.64018,24.817644,24.14495,23.813936
26.05775,25.748865,25.427763,24.526405,24.157537,23.460716,23.302195,25.585657,24.686268,23.806587,23.319435
25.876476,25.630798,25.323595,24.363787,24.014002,23.398323,23.2545,25.47434,24.53242,23.706858,23.270197
25.492252,25.426708,25.261177,24.506119,24.311401,23.95102,23.898478,25.355152,24.615992,24.13609,23.905136
25.081062,24.922987,24.70452,23.8864,23.661665,23.22013,23.138844,24.816977,24.002472,23.449783,23.148851
24.743559,24.620113,24.443333,23.693935,23.488949,23.053474,22.97198,24.537169,23.800043,23.282473,22.982237
25.809572,25.684132,25.456161,24.630041,24.437368,24.090508,24.056488,25.576082,24.741194,24.265064,24.062166
25.31175,24.945992,24.34196,23.088057,22.60067,21.981058,21.838352,24.585793,23.386368,22.301311,21.852846
25.470175,25.224003,24.793758,23.664274,23.26309,22.661139,22.519272,24.982454,23.901154,22.975943,22.534792
25.364037,24.961927,24.58221,23.607597,23.133299,22.246447,22.006348,24.762285,23.801908,22.688223,22.030916
24.968147,24.893484,24.730295,23.999046,23.849966,23.5374,23.512877,24.821404,24.08785,23.700613,23.517817
25.28011,25.089712,24.863901,24.081173,23.832094,23.349443,23.260126,24.983145,24.200548,23.59517,23.26984
25.143744,24.7007,24.251776,23.126734,22.58236,21.4448,21.110315,24.456293,23.364143,22.052553,21.144726
25.029867,24.93519,24.774685,24.085066,23.932426,23.605005,23.57104,24.870829,24.16827,23.77608,23.575766
24.915815,24.882668,24.77619,24.128767,24.02975,23.791452,23.789713,24.841951,24.198696,23.92117,23.791553
25.332035,25.160963,24.922194,24.080503,23.811655,23.310713,23.205896,25.048271,24.212435,23.56536,23.21811
23.978945,23.857342,23.698084,23.019508,22.809334,22.349718,22.25273,23.78561,23.120543,22.593643,22.2641
25.866283,25.408163,24.848377,23.53157,23.062449,22.27686,22.069696,25.100653,23.770636,22.68095,22.090794
24.787153,24.561071,24.297647,23.446117,23.148943,22.570892,22.439741,24.433777,23.581882,22.866182,22.454327
24.95031,24.903894,24.763084,24.045036,23.905724,23.634266,23.618841,24.844957,24.133278,23.776278,23.62206
25.764923,25.293278,24.822744,23.689314,23.14047,22.023354,21.697487,25.04379,23.92404,22.610458,21.731043
26.114109,25.96911,25.762123,24.991236,24.747108,24.292797,24.21054,25.874954,25.109577,24.519958,24.219788
25.521746,25.265436,24.958536,24.023893,23.691498,23.009487,22.840849,25.109226,24.183653,23.368155,22.8605
25.39439,25.09741,24.740232,23.70839,23.292646,22.4988,22.283659,24.908926,23.907913,22.91516,22.30671
25.31462,25.025928,24.675175,23.631445,23.187187,22.296213,22.044498,24.833761,23.849524,22.78219,22.071022
25.569471,25.42903,25.166763,24.224201,23.960377,23.527987,23.447592,25.293129,24.38201,23.747955,23.457579
24.977612,24.792961,24.565622,23.735544,23.44375,22.87425,22.74222,24.680803,23.875425,23.166964,22.757093
26.01209,25.810625,25.484598,24.47693,24.130383,23.583214,23.463139,25.64391,24.660973,23.853464,23.476551
26.048891,25.857313,25.560595,24.62748,24.35213,23.887108,23.799309,25.713291,24.771355,24.118793,23.809765
25.51105,25.314154,25.074478,24.267807,24.011906,23.503965,23.405844,25.20006,24.390383,23.762663,23.417196
